surface,code,modifier,wrvu,location
cpt_database,56630,,14.43,56630
cpt_database,56637,,24.13,56637
cpt_database,56800,,3.83,56800
cpt_database,57010,,6.67,57010
cpt_database,57022,,2.66,57022
cpt_database,57106,,7.31,57106
cpt_database,57107,,23.95,57107
cpt_database,57109,,27.69,57109
cpt_database,57110,,15.09,57110
cpt_database,57111,,27.69,57111
cpt_database,57120,,8.07,57120
cpt_database,57130,,2.4,57130
cpt_database,57135,,2.63,57135
cpt_database,57200,,4.31,57200
cpt_database,57210,,5.57,57210
cpt_database,57230,,6.14,57230
cpt_database,57240,,9.83,57240
cpt_database,57250,,9.83,57250
cpt_database,57260,,12.92,57260
cpt_database,57265,,14.63,57265
cpt_database,57267,,4.76,57267
cpt_database,57268,,7.38,57268
cpt_database,57270,,13.33,57270
cpt_database,57280,,16.3,57280
cpt_database,57282,,11.34,57282
cpt_database,57283,,11.37,57283
cpt_database,57284,,13.97,57284
cpt_database,57285,,11.31,57285
cpt_database,57288,,11.83,57288
cpt_database,57300,,8.49,57300
cpt_database,57305,,14.97,57305
cpt_database,57400,,2.21,57400
cpt_database,57410,,1.71,57410
cpt_database,57420,,1.56,57420
cpt_database,57421,,2.15,57421
cpt_database,57423,,15.68,57423
cpt_database,57425,,16.6,57425
cpt_database,57452,,1.46,57452
cpt_database,57454,,2.27,57454
cpt_database,57500,,1.17,57500
cpt_database,57505,,1.16,57505
cpt_database,57510,,1.85,57510
cpt_database,57511,,1.9,57511
cpt_database,57513,,1.9,57513
cpt_database,57520,,4.01,57520
cpt_database,57522,,3.58,57522
cpt_database,57530,,5.14,57530
cpt_database,57531,,29.2,57531
cpt_database,57540,,12.96,57540
cpt_database,57545,,13.75,57545
cpt_database,57550,,6.18,57550
cpt_database,57555,,9.69,57555
cpt_database,57556,,9.13,57556
cpt_database,57700,,4.24,57700
cpt_database,58100,,1.18,58100
cpt_database,58120,,3.5,58120
cpt_database,58140,,15.4,58140
cpt_database,58150,,16.88,58150
cpt_database,58152,,21.31,58152
cpt_database,58180,,16.19,58180
cpt_database,58200,,22.52,58200
cpt_database,58210,,30.14,58210
cpt_database,58240,,48.1,58240
cpt_database,58260,,13.8,58260
cpt_database,58262,,15.54,58262
cpt_database,58263,,16.8,58263
cpt_database,58541,,11.98,58541
cpt_database,58542,,13.81,58542
cpt_database,58545,,15.16,58545
cpt_database,58548,,30.84,58548
cpt_database,58550,,14.72,58550
cpt_database,58552,,16.49,58552
cpt_database,58558,,4.07,58558
cpt_database,58563,,4.36,58563
cpt_database,58565,,6.94,58565
cpt_database,58571,,14.63,58571
cpt_database,58572,,17.27,58572
cpt_database,58605,,5.15,58605
cpt_database,58661,,11.07,58661
cpt_database,58662,,11.85,58662
cpt_database,58670,,5.76,58670
cpt_database,58700,,12.63,58700
cpt_database,58720,,11.86,58720
cpt_database,58940,,8.01,58940
cpt_database,58943,,19.03,58943
cpt_database,58952,,26.61,58952
cpt_database,58956,,22.23,58956
cpt_database,59000,,1.27,59000
cpt_database,59012,,3.35,59012
cpt_database,59150,,11.98,59150
cpt_database,59151,,11.81,59151
cpt_database,59325,,3.96,59325
cpt_database,59400,,37.0,59400
cpt_database,59409,,14.37,59409
cpt_database,59410,,18.76,59410
cpt_database,59510,,41.05,59510
cpt_database,59514,,16.13,59514
cpt_database,59515,,22.79,59515
cpt_database,59525,,8.32,59525
cpt_database,59610,,38.71,59610
cpt_database,59612,,16.09,59612
cpt_database,59620,,16.66,59620
cpt_database,59820,,4.72,59820
cpt_database,59821,,4.96,59821
cpt_database,60100,,1.52,60100
cpt_database,60200,,9.77,60200
cpt_database,60210,,10.95,60210
cpt_database,60212,,16.02,60212
cpt_database,60220,,10.91,60220
cpt_database,60225,,14.42,60225
cpt_database,60240,,14.66,60240
cpt_database,60252,,21.46,60252
cpt_database,60254,,27.71,60254
cpt_database,60260,,17.8,60260
cpt_database,60270,,22.62,60270
cpt_database,60271,,17.18,60271
cpt_database,60280,,6.01,60280
cpt_database,60281,,8.6,60281
cpt_database,60500,,15.21,60500
cpt_database,60502,,20.62,60502
cpt_database,60505,,22.48,60505
cpt_database,60540,,17.57,60540
cpt_database,60545,,20.41,60545
cpt_database,60650,,20.21,60650
cpt_database,61020,,1.47,61020
cpt_database,61107,,4.87,61107
cpt_database,61140,,16.8,61140
cpt_database,61154,,16.64,61154
cpt_database,61304,,22.82,61304
cpt_database,61312,,29.42,61312
cpt_database,61313,,27.39,61313
cpt_database,61314,,25.25,61314
cpt_database,61315,,28.91,61315
cpt_database,61322,,33.4,61322
cpt_database,61510,,30.06,61510
cpt_database,61518,,38.89,61518
cpt_database,61624,,19.5,61624
cpt_database,61630,,21.52,61630
cpt_database,61680,,31.74,61680
cpt_database,61700,,49.35,61700
cpt_database,61710,,30.51,61710
cpt_database,61781,,3.66,61781
cpt_database,61782,,3.1,61782
cpt_database,61783,,3.66,61783
cpt_database,62223,,13.7,62223
cpt_database,62225,,6.04,62225
cpt_database,62230,,11.14,62230
cpt_database,62256,,7.2,62256
cpt_database,62270,,1.19,62270
cpt_database,62320,,1.76,62320
cpt_database,62321,,1.9,62321
cpt_database,62322,,1.51,62322
cpt_database,62323,,1.76,62323
cpt_database,62324,,1.84,62324
cpt_database,62325,,2.15,62325
cpt_database,62326,,1.74,62326
cpt_database,62327,,1.85,62327
cpt_database,62350,,5.9,62350
cpt_database,62351,,11.37,62351
cpt_database,62355,,3.46,62355
cpt_database,62360,,4.22,62360
cpt_database,62361,,4.88,62361
cpt_database,62362,,5.46,62362
cpt_database,62365,,3.83,62365
cpt_database,62367,,0.47,62367
cpt_database,62368,,0.65,62368
cpt_database,62369,,0.65,62369
cpt_database,62370,,0.88,62370
cpt_database,63001,,17.17,63001
cpt_database,63003,,17.3,63003
cpt_database,63005,,16.02,63005
cpt_database,63012,,16.43,63012
cpt_database,63030,,11.7,63030
cpt_database,63042,,18.29,63042
cpt_database,63045,,17.5,63045
cpt_database,63047,,14.99,63047
cpt_database,63048,,3.38,63048
cpt_database,63075,,19.11,63075
cpt_database,63081,,25.45,63081
cpt_database,63650,,6.97,63650
cpt_database,63655,,10.65,63655
cpt_database,63661,,4.95,63661
cpt_database,63662,,10.73,63662
cpt_database,63663,,7.56,63663
cpt_database,63664,,11.23,63664
cpt_database,63685,,5.06,63685
cpt_database,63688,,4.24,63688
cpt_database,64400,,0.73,64400
cpt_database,64405,,0.92,64405
cpt_database,64408,,0.73,64408
cpt_database,64415,,1.46,64415
cpt_database,64416,,1.76,64416
cpt_database,64417,,1.28,64417
cpt_database,64418,,1.07,64418
cpt_database,64420,,1.05,64420
cpt_database,64421,,0.49,64421
cpt_database,64425,,0.98,64425
cpt_database,64430,,0.98,64430
cpt_database,64435,,0.73,64435
cpt_database,64445,,1.36,64445
cpt_database,64446,,1.71,64446
cpt_database,64447,,1.31,64447
cpt_database,64448,,1.64,64448
cpt_database,64449,,1.24,64449
cpt_database,64450,,0.73,64450
cpt_database,64451,,1.48,64451
cpt_database,64454,,1.48,64454
cpt_database,64455,,0.73,64455
cpt_database,64461,,1.71,64461
cpt_database,64462,,1.07,64462
cpt_database,64463,,1.85,64463
cpt_database,64483,,1.85,64483
cpt_database,64484,,0.98,64484
cpt_database,64490,,1.77,64490
cpt_database,64491,,1.13,64491
cpt_database,64492,,1.13,64492
cpt_database,64493,,1.48,64493
cpt_database,64494,,0.98,64494
cpt_database,64495,,0.98,64495
cpt_database,64505,,1.33,64505
cpt_database,64510,,1.19,64510
cpt_database,64517,,2.15,64517
cpt_database,64520,,1.32,64520
cpt_database,64530,,1.54,64530
cpt_database,64553,,5.98,64553
cpt_database,64555,,5.62,64555
cpt_database,64561,,5.3,64561
cpt_database,64568,,8.78,64568
cpt_database,64569,,10.73,64569
cpt_database,64570,,8.87,64570
cpt_database,64575,,4.31,64575
cpt_database,64580,,4.09,64580
cpt_database,64581,,11.9,64581
cpt_database,64585,,2.06,64585
cpt_database,64590,,4.97,64590
cpt_database,64595,,3.7,64595
cpt_database,64600,,3.4,64600
cpt_database,64605,,5.51,64605
cpt_database,64610,,7.02,64610
cpt_database,64620,,2.82,64620
cpt_database,64624,,2.44,64624
cpt_database,64625,,3.31,64625
cpt_database,64628,,6.97,64628
cpt_database,64629,,3.68,64629
cpt_database,64630,,2.97,64630
cpt_database,64633,,3.24,64633
cpt_database,64634,,1.29,64634
cpt_database,64635,,3.24,64635
cpt_database,64636,,1.13,64636
cpt_database,64640,,1.93,64640
cpt_database,64680,,2.6,64680
cpt_database,64681,,3.69,64681
cpt_database,64718,,7.08,64718
cpt_database,64721,,4.85,64721
cpt_database,64831,,8.93,64831
cpt_database,64832,,5.51,64832
cpt_database,64834,,10.54,64834
cpt_database,64835,,11.44,64835
cpt_database,64836,,11.44,64836
cpt_database,64837,,6.09,64837
cpt_database,64840,,13.67,64840
cpt_database,64856,,14.69,64856
cpt_database,64857,,15.42,64857
cpt_database,64858,,17.37,64858
cpt_database,64859,,4.14,64859
cpt_database,64861,,20.37,64861
cpt_database,64862,,20.56,64862
cpt_database,64864,,13.07,64864
cpt_database,64865,,15.69,64865
cpt_database,64866,,16.41,64866
cpt_database,64868,,14.53,64868
cpt_database,64872,,1.94,64872
cpt_database,64874,,2.91,64874
cpt_database,64876,,3.29,64876
cpt_database,64885,,17.16,64885
cpt_database,64886,,20.3,64886
cpt_database,64890,,15.83,64890
cpt_database,64891,,16.92,64891
cpt_database,64892,,15.35,64892
cpt_database,64893,,16.45,64893
cpt_database,64895,,19.88,64895
cpt_database,64896,,21.41,64896
cpt_database,64897,,18.9,64897
cpt_database,64898,,20.45,64898
cpt_database,64901,,9.95,64901
cpt_database,64902,,11.51,64902
cpt_database,64905,,14.73,64905
cpt_database,64907,,19.53,64907
cpt_database,64910,,10.26,64910
cpt_database,64911,,13.65,64911
cpt_database,64912,,11.7,64912
cpt_database,64913,,2.93,64913
cpt_database,65091,,7.08,65091
cpt_database,65205,,0.48,65205
cpt_database,65210,,0.59,65210
cpt_database,65220,,0.69,65220
cpt_database,65222,,0.82,65222
cpt_database,65235,,8.78,65235
cpt_database,65260,,12.23,65260
cpt_database,65265,,13.98,65265
cpt_database,65270,,1.9,65270
cpt_database,65272,,4.5,65272
cpt_database,65275,,6.13,65275
cpt_database,65280,,8.87,65280
cpt_database,65285,,14.98,65285
cpt_database,65400,,7.31,65400
cpt_database,65410,,1.43,65410
cpt_database,65420,,4.25,65420
cpt_database,65426,,5.9,65426
cpt_database,65430,,1.43,65430
cpt_database,65435,,0.9,65435
cpt_database,65436,,4.7,65436
cpt_database,65450,,3.38,65450
cpt_database,65710,,14.09,65710
cpt_database,65730,,15.94,65730
cpt_database,65750,,16.48,65750
cpt_database,65755,,16.37,65755
cpt_database,65756,,16.42,65756
cpt_database,65757,,0.0,65757
cpt_database,65760,,0.0,65760
cpt_database,65765,,0.0,65765
cpt_database,65767,,0.0,65767
cpt_database,65770,,19.25,65770
cpt_database,65771,,0.0,65771
cpt_database,65772,,4.96,65772
cpt_database,65778,,0.82,65778
cpt_database,65779,,1.71,65779
cpt_database,65800,,1.49,65800
cpt_database,65810,,5.67,65810
cpt_database,65815,,5.85,65815
cpt_database,65820,,8.69,65820
cpt_database,65850,,11.11,65850
cpt_database,65855,,2.93,65855
cpt_database,65860,,3.5,65860
cpt_database,65865,,5.63,65865
cpt_database,65870,,7.21,65870
cpt_database,65875,,7.61,65875
cpt_database,65880,,8.15,65880
cpt_database,66020,,1.6,66020
cpt_database,66030,,1.27,66030
cpt_database,66130,,7.63,66130
cpt_database,66170,,13.59,66170
cpt_database,66180,,14.63,66180
cpt_database,66821,,3.33,66821
cpt_database,66982,,9.99,66982
cpt_database,66984,,7.17,66984
cpt_database,67028,,1.4,67028
cpt_database,67036,,11.83,67036
cpt_database,67040,,14.14,67040
cpt_database,67041,,15.92,67041
cpt_database,67042,,15.92,67042
cpt_database,67043,,16.97,67043
cpt_database,67101,,3.41,67101
cpt_database,67107,,15.6,67107
cpt_database,67108,,16.7,67108
cpt_database,67110,,9.99,67110
cpt_database,69210,,0.59,69210
cpt_database,69420,,1.35,69420
cpt_database,69421,,1.74,69421
cpt_database,69433,,1.53,69433
cpt_database,69436,,1.96,69436
cpt_database,69501,,8.98,69501
cpt_database,69502,,12.25,69502
cpt_database,69505,,12.84,69505
cpt_database,69540,,1.22,69540
cpt_database,69601,,13.11,69601
cpt_database,69602,,13.42,69602
cpt_database,69603,,13.85,69603
cpt_database,69604,,13.85,69604
cpt_database,69610,,4.36,69610
cpt_database,69620,,5.88,69620
cpt_database,69631,,9.8,69631
cpt_database,69632,,12.64,69632
cpt_database,69633,,12.0,69633
cpt_database,69635,,13.17,69635
cpt_database,69636,,15.04,69636
cpt_database,69637,,14.94,69637
cpt_database,69641,,12.57,69641
cpt_database,69642,,16.63,69642
cpt_database,69643,,15.2,69643
cpt_database,69644,,16.8,69644
cpt_database,69645,,16.29,69645
cpt_database,69646,,17.91,69646
cpt_database,70030,,0.18,70030
cpt_database,70100,,0.18,70100
cpt_database,70110,,0.24,70110
cpt_database,70120,,0.18,70120
cpt_database,70130,,0.33,70130
cpt_database,70134,,0.33,70134
cpt_database,70140,,0.19,70140
cpt_database,70150,,0.25,70150
cpt_database,70160,,0.17,70160
cpt_database,70170,,0.0,70170
cpt_database,70190,,0.2,70190
cpt_database,70200,,0.27,70200
cpt_database,70210,,0.17,70210
cpt_database,70220,,0.21,70220
cpt_database,70240,,0.19,70240
cpt_database,70250,,0.18,70250
cpt_database,70260,,0.27,70260
cpt_database,70300,,0.1,70300
cpt_database,70310,,0.16,70310
cpt_database,70320,,0.21,70320
cpt_database,70328,,0.18,70328
cpt_database,70330,,0.23,70330
cpt_database,70332,,0.53,70332
cpt_database,70336,,1.44,70336
cpt_database,70350,,0.17,70350
cpt_database,70355,,0.2,70355
cpt_database,70360,,0.18,70360
cpt_database,70370,,0.31,70370
cpt_database,70371,,0.82,70371
cpt_database,70380,,0.17,70380
cpt_database,70390,,0.37,70390
cpt_database,70450,,0.83,70450
cpt_database,70460,,1.1,70460
cpt_database,70470,,1.24,70470
cpt_database,70480,,1.25,70480
cpt_database,70481,,1.1,70481
cpt_database,70482,,1.24,70482
cpt_database,70486,,0.83,70486
cpt_database,70487,,1.1,70487
cpt_database,70488,,1.24,70488
cpt_database,70490,,1.25,70490
cpt_database,70491,,1.35,70491
cpt_database,70492,,1.58,70492
cpt_database,70496,,1.71,70496
cpt_database,70498,,1.71,70498
cpt_database,70542,,1.58,70542
cpt_database,70551,,1.44,70551
cpt_database,70553,,2.23,70553
cpt_database,71045,,0.18,71045
cpt_database,71046,,0.21,71046
cpt_database,71047,,0.26,71047
cpt_database,71048,,0.3,71048
cpt_database,71250,,1.05,71250
cpt_database,71260,,1.13,71260
cpt_database,71270,,1.22,71270
cpt_database,71271,,1.05,71271
cpt_database,71275,,1.77,71275
cpt_database,72020,,0.16,72020
cpt_database,72040,,0.21,72040
cpt_database,72050,,0.26,72050
cpt_database,72052,,0.29,72052
cpt_database,72070,,0.2,72070
cpt_database,72072,,0.22,72072
cpt_database,72074,,0.24,72074
cpt_database,72080,,0.2,72080
cpt_database,72081,,0.25,72081
cpt_database,72082,,0.3,72082
cpt_database,72083,,0.34,72083
cpt_database,72084,,0.4,72084
cpt_database,72100,,0.21,72100
cpt_database,72110,,0.25,72110
cpt_database,72114,,0.29,72114
cpt_database,72120,,0.21,72120
cpt_database,72125,,0.98,72125
cpt_database,72126,,1.19,72126
cpt_database,72127,,1.24,72127
cpt_database,72128,,0.98,72128
cpt_database,72129,,1.19,72129
cpt_database,72130,,1.24,72130
cpt_database,72131,,0.98,72131
cpt_database,72132,,1.19,72132
cpt_database,72133,,1.24,72133
cpt_database,72141,,1.44,72141
cpt_database,72146,,1.44,72146
cpt_database,72148,,1.44,72148
cpt_database,72156,,2.23,72156
cpt_database,72157,,2.23,72157
cpt_database,72158,,2.23,72158
cpt_database,72170,,0.17,72170
cpt_database,72190,,0.24,72190
cpt_database,72192,,1.06,72192
cpt_database,72193,,1.13,72193
cpt_database,72194,,1.19,72194
cpt_database,72197,,2.15,72197
cpt_database,72200,,0.17,72200
cpt_database,72202,,0.22,72202
cpt_database,72220,,0.17,72220
cpt_database,73000,,0.16,73000
cpt_database,73010,,0.17,73010
cpt_database,73020,,0.15,73020
cpt_database,73030,,0.18,73030
cpt_database,73050,,0.18,73050
cpt_database,73060,,0.16,73060
cpt_database,73070,,0.16,73070
cpt_database,73080,,0.17,73080
cpt_database,73090,,0.16,73090
cpt_database,73092,,0.16,73092
cpt_database,73100,,0.16,73100
cpt_database,73110,,0.17,73110
cpt_database,73120,,0.16,73120
cpt_database,73130,,0.17,73130
cpt_database,73140,,0.13,73140
cpt_database,73200,,0.98,73200
cpt_database,73201,,1.13,73201
cpt_database,73202,,1.19,73202
cpt_database,73221,,1.32,73221
cpt_database,73501,,0.18,73501
cpt_database,73502,,0.21,73502
cpt_database,73503,,0.26,73503
cpt_database,73521,,0.21,73521
cpt_database,73522,,0.28,73522
cpt_database,73523,,0.3,73523
cpt_database,73551,,0.16,73551
cpt_database,73552,,0.18,73552
cpt_database,73560,,0.16,73560
cpt_database,73562,,0.18,73562
cpt_database,73564,,0.21,73564
cpt_database,73565,,0.16,73565
cpt_database,73580,,0.58,73580
cpt_database,73590,,0.16,73590
cpt_database,73592,,0.16,73592
cpt_database,73600,,0.16,73600
cpt_database,73610,,0.17,73610
cpt_database,73620,,0.16,73620
cpt_database,73630,,0.17,73630
cpt_database,73650,,0.16,73650
cpt_database,73660,,0.13,73660
cpt_database,73700,,0.98,73700
cpt_database,73701,,1.13,73701
cpt_database,73702,,1.19,73702
cpt_database,73721,,1.32,73721
cpt_database,73723,,2.1,73723
cpt_database,74018,,0.18,74018
cpt_database,74019,,0.22,74019
cpt_database,74021,,0.26,74021
cpt_database,74022,,0.31,74022
cpt_database,74150,,1.16,74150
cpt_database,74160,,1.24,74160
cpt_database,74170,,1.37,74170
cpt_database,74176,,1.7,74176
cpt_database,74177,,1.77,74177
cpt_database,74178,,1.96,74178
cpt_database,74183,,2.15,74183
cpt_database,76000,,0.3,76000
cpt_database,76010,,0.18,76010
cpt_database,76080,,0.53,76080
cpt_database,76098,,0.3,76098
cpt_database,76100,,0.57,76100
cpt_database,76120,,0.37,76120
cpt_database,76125,,0.0,76125
cpt_database,76140,,0.0,76140
cpt_database,76376,,0.2,76376
cpt_database,76377,,0.77,76377
cpt_database,76380,,0.96,76380
cpt_database,76390,,0.0,76390
cpt_database,76506,,0.61,76506
cpt_database,76510,,0.68,76510
cpt_database,76511,,0.62,76511
cpt_database,76512,,0.55,76512
cpt_database,76513,,0.59,76513
cpt_database,76514,,0.14,76514
cpt_database,76516,,0.39,76516
cpt_database,76519,,0.53,76519
cpt_database,76529,,0.56,76529
cpt_database,76536,,0.55,76536
cpt_database,76604,,0.58,76604
cpt_database,76641,,0.71,76641
cpt_database,76642,,0.66,76642
cpt_database,76700,,0.79,76700
cpt_database,76705,,0.58,76705
cpt_database,76706,,0.54,76706
cpt_database,76770,,0.72,76770
cpt_database,76775,,0.57,76775
cpt_database,76776,,0.74,76776
cpt_database,76800,,1.1,76800
cpt_database,76801,,0.97,76801
cpt_database,76802,,0.81,76802
cpt_database,76805,,0.97,76805
cpt_database,76810,,0.96,76810
cpt_database,76811,,1.85,76811
cpt_database,76812,,1.74,76812
cpt_database,76813,,1.15,76813
